abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.001704445,0.006883634,1643,1276,552398,0.7,32-0
0.000198249,0.002814326,2374,1482,563193,0.7,32-0
0.000596502,0.002782017,1426,1211,566550,0.7,32-0
0.000142039,0.005847968,1001,919,568816,0.7,32-0
0.004900537,0.012873216,1180,1040,585394,0.7,32-0
0.03202893,0.247356885,964,902,592028,0.7,32-0
0.013012875,0.044928918,2063,1416,622312,0.7,32-0
0.000353622,0.002667116,1019,945,626939,0.7,32-0
0.000393274,0.002497682,1320,1155,641112,0.7,32-0
0.001160788,0.00506077,1704,1331,649757,0.7,32-0
0.001168649,0.005153226,2322,1422,657309,0.7,32-0
0.003975891,0.014051939,2519,1477,657313,0.7,32-0
0.002116904,0.00875097,1635,1300,657314,0.7,32-0
0.037623633,0.1138894,1952,1434,657317,0.7,32-0
0.002489288,0.009746115,1872,1242,657319,0.7,32-0
0.000730361,0.006538001,1078,935,657321,0.7,32-0
0.005236367,0.018158895,2030,1436,657323,0.7,32-0
0.001895803,0.007781752,2576,1521,658089,0.7,32-0
0.000152282,0.00153868,1180,1044,665943,0.7,32-0
0.057952541,0.447579445,1147,1007,679935,0.7,32-0
0.000254164,0.002621661,1179,1067,697329,0.7,32-0
0.001333344,0.006651055,2673,1550,702443,0.7,32-0
0.000480898,0.009111711,1136,1034,709991,0.7,32-0
0.002729006,0.022062264,2225,1361,717959,0.7,32-0
0.002232718,0.006995898,994,892,717960,0.7,32-0
0.001772896,0.005741909,1783,1393,717962,0.7,32-0
0.073317379,0.206346154,1972,1467,718252,0.7,32-0
0.000143612,0.009079657,2235,1371,742726,0.7,32-0
0.000726088,0.009624938,1250,1113,742727,0.7,32-0
0.000206787,0.003491539,2035,1524,742733,0.7,32-0
0.001058671,0.005665571,2015,1556,742740,0.7,32-0
0.000234897,0.002183532,1019,958,742821,0.7,32-0
0.03020849,0.104299375,1432,1190,748224,0.7,32-0
0.000172271,0.00634864,1930,1356,762982,0.7,32-0
0.000202235,0.006637612,2412,1512,762984,0.7,32-0
0.000645232,0.007816431,2421,1526,763034,0.7,32-0
0.000122949,0.005382401,1039,920,868129,0.7,32-0
0.000115352,0.002321173,1183,1017,888048,0.7,32-0
0.000141922,0.002623169,860,859,904,0.7,32-0
0.000406345,0.008549746,1268,1128,997884,0.7,32-0
0.000388505,0.004505274,1362,1147,999410,0.7,32-0
0.000200593,0.003380851,1286,1103,999413,0.7,32-0
0.00101896,0.009602309,878,817,1002367,0.7,Mar-00
0.000621775,0.005598267,1227,1088,1077285,0.7,Mar-00
0.001863629,0.008844791,1128,1001,1121100,0.7,Mar-00
0.000445506,0.00513841,1251,1091,1121101,0.7,Mar-00
0.000129692,0.00271861,1235,1092,1121114,0.7,Mar-00
0.011954198,0.048827537,1249,1132,1121115,0.7,Mar-00
0.000269414,0.005402866,1221,1094,1121130,0.7,Mar-00
0.000409827,0.002895243,1215,1065,1121333,0.7,Mar-00
0.000107313,0.001903066,1167,1042,1121334,0.7,Mar-00
0.000231984,0.003787034,1042,964,1122975,0.7,Mar-00
0.000230279,0.004688823,945,902,1122981,0.7,Mar-00
0.000259921,0.00106166,1123,979,1123263,0.7,Mar-00
0.000141892,0.001969187,1081,1001,1123313,0.7,Mar-00
0.000222715,0.003631038,1137,1029,1150460,0.7,Mar-00
0.03320527,0.135628638,1032,926,1160721,0.7,Mar-00
0.000331829,0.003836813,1212,1081,1203465,0.7,Mar-00
0.000181875,0.000742879,2074,1383,1203540,0.7,Mar-00
0.000271111,0.002204472,1915,1442,1203606,0.7,Mar-00
0.001487971,0.009133447,1308,1146,1203610,0.7,Mar-00
0.01449872,0.05922077,1101,996,1203611,0.7,Mar-00
0.000783037,0.00741967,1345,1182,1235789,0.7,Mar-00
0.000369171,0.001507899,1012,919,1235811,0.7,Mar-00
0.003639073,0.014864824,1129,1030,1256908,0.7,Mar-00
0.015253744,0.062304705,2648,1499,1322347,0.7,Mar-00
0.000683372,0.008759664,942,904,1384484,0.7,Mar-00
0.000492357,0.002778514,1147,1069,1408437,0.7,Mar-00
0.000790346,0.00732396,1117,1009,1410647,0.7,Mar-00
0.009617047,0.039380926,1064,980,1437612,0.7,Mar-00
0.000717585,0.003762079,1404,1140,213810,0.7,Mar-00
0.001768819,0.009302283,2524,1549,226186,0.7,Mar-00
0.000769919,0.005375252,954,851,264199,0.7,Mar-00
0.000188352,0.007843802,1323,1134,267747,0.7,Mar-00
0.040725744,0.166346404,2500,1533,295405,0.7,Mar-00
0.000396719,0.002214138,1190,1005,347253,0.7,Mar-00
0.000876761,0.006745178,2274,1386,349741,0.7,Mar-00
0.007289958,0.029931868,1129,991,367928,0.7,Mar-00
0.007738872,0.031609823,1225,1088,411459,0.7,Mar-00
0.017619921,0.071969476,2519,1477,411460,0.7,Mar-00
0.003855401,0.015825085,2072,1483,411461,0.7,Mar-00
0.006822061,0.027865058,1536,1227,411462,0.7,Mar-00
0.001333582,0.005466874,1389,1167,411463,0.7,Mar-00
0.000914136,0.00472214,1638,1310,411467,0.7,Mar-00
0.000317947,0.003277238,2049,1394,411468,0.7,Mar-00
0.005228823,0.021357398,1894,1451,411469,0.7,Mar-00
0.0023339,0.010312239,2225,1454,411470,0.7,Mar-00
0.002934647,0.01212703,1731,1301,411471,0.7,Mar-00
0.006111978,0.02496469,1142,1037,411473,0.7,Mar-00
0.012146283,0.04961212,1688,1287,411474,0.7,Mar-00
0.002333737,0.009692109,1207,1105,411475,0.7,Mar-00
0.042236105,0.172515549,2673,1550,411476,0.7,Mar-00
0.029649457,0.121104736,2474,1514,411477,0.7,Mar-00
0.023297566,0.09516011,2418,1500,411479,0.7,Mar-00
0.068952575,0.28164035,1972,1467,411483,0.7,Mar-00
0.005572326,0.022760454,2126,1547,411489,0.7,Mar-00
0.000184537,0.003326736,1617,1328,411490,0.7,Mar-00
0.001522923,0.006856612,2381,1461,411901,0.7,Mar-00
0.000388868,0.002078797,1932,1450,411902,0.7,Mar-00
0.010150316,0.041459488,920,850,411903,0.7,Mar-00
0.000968576,0.005904276,1931,1313,428125,0.7,Mar-00
0.000118795,0.00230923,1980,1313,428126,0.7,Mar-00
0.000443205,0.002970638,1553,1136,428127,0.7,Mar-00
0.003745651,0.015691516,2474,1519,435590,0.7,Mar-00
0.003579306,0.016230896,2519,1570,435591,0.7,Mar-00
0.067978861,0.277663164,858,804,445970,0.7,Mar-00
0.001569481,0.007127993,1090,1001,445972,0.7,Mar-00
0.00055036,0.002881452,1381,1161,445973,0.7,Mar-00
0.000110122,0.002102639,1807,1134,445975,0.7,Mar-00
0.002017878,0.008858415,2334,1449,449673,0.7,Mar-00
0.029631387,0.121030927,2030,1436,457412,0.7,Mar-00
0.000452002,0.003777285,1867,1399,457421,0.7,Mar-00
0.000367599,0.001501476,1966,1392,469596,0.7,Mar-00
0.001556577,0.006858737,2250,1391,470145,0.7,Mar-00
0.014782869,0.060381392,1599,1280,470146,0.7,Mar-00
0.00179983,0.007643817,2372,1466,471870,0.7,Mar-00
0.0073895,0.030182795,2046,1331,471875,0.7,Mar-00
0.000390049,0.003792085,1637,1290,476272,0.7,Mar-00
0.000172672,0.00161841,1996,1375,478749,0.7,Mar-00
0.000857003,0.005356764,1046,961,479437,0.7,Mar-00
0.003440599,0.014151319,2272,1407,483215,0.7,Mar-00
0.005073567,0.020723244,2196,1472,483216,0.7,Mar-00
0.000545614,0.003496564,2345,1467,483217,0.7,Mar-00
0.002004302,0.008260691,950,896,483218,0.7,Mar-00
0.001022638,0.005668205,2236,1386,484018,0.7,Mar-00
0.000207171,0.000846203,2331,1424,484020,0.7,Mar-00
0.001709755,0.006986312,2135,1307,500632,0.7,Mar-00
0.001300594,0.005387086,1282,1097,511680,0.7,Mar-00
0.002906815,0.011919886,1211,1077,515620,0.7,Mar-00
0.000175213,0.002145045,1604,1184,518635,0.7,Mar-00
0.000337474,0.002802073,1960,1462,518636,0.7,Mar-00
0.000494566,0.003429288,1585,1192,518637,0.7,Mar-00
0.000390074,0.001593279,1844,1401,525259,0.7,Mar-00
0.015140571,0.061842444,2095,1422,536231,0.7,Mar-00
0.001308345,0.005676134,2446,1496,537006,0.7,Mar-00
0.000625491,0.003651418,2055,1297,537007,0.7,Mar-00
0.000225162,0.003105667,2278,1513,537012,0.7,Mar-00
0.0001517,0.003087715,1401,1138,537013,0.7,Mar-00
0.000975705,0.004446381,1744,1218,545696,0.7,Mar-00
0.001859368,0.007889092,2249,1382,547042,0.7,Mar-00
0.000140329,0.001978142,1583,1185,547043,0.7,Mar-00
0.000890572,0.003637587,1395,1188,552396,0.7,Mar-00
0.001756196,0.007721576,1643,1276,552398,0.7,Mar-00
0.004771749,0.019490454,2374,1482,563193,0.7,Mar-00
0.001441234,0.005886796,1426,1211,566550,0.7,Mar-00
0.000389617,0.003060624,1541,1142,566552,0.7,Mar-00
0.005854695,0.023913804,1180,1040,585394,0.7,Mar-00
0.252226609,1.030232596,2813,1621,585543,0.7,Mar-00
0.00481033,0.019757277,964,902,592028,0.7,Mar-00
0.00375387,0.015332877,2063,1416,622312,0.7,Mar-00
0.000329893,0.00279436,1019,945,626939,0.7,Mar-00
0.000131406,0.000536736,1320,1155,641112,0.7,Mar-00
0.001111909,0.006157009,1704,1331,649757,0.7,Mar-00
0.000918278,0.004303017,958,908,657308,0.7,Mar-00
0.008209183,0.03353083,2322,1422,657309,0.7,Mar-00
0.002196054,0.00938001,1635,1300,657314,0.7,Mar-00
0.036621744,0.149583401,1952,1434,657317,0.7,Mar-00
0.000656529,0.002681627,1872,1242,657319,0.7,Mar-00
0.013719662,0.056038666,1078,935,657321,0.7,Mar-00
0.000859926,0.00351241,1180,1044,665943,0.7,Mar-00
0.012563912,0.051317946,2576,1521,665951,0.7,Mar-00
0.010216882,0.041731383,1147,1007,679935,0.7,Mar-00
0.011839865,0.048360541,1136,1034,709991,0.7,Mar-00
0.012611494,0.051512298,2225,1361,717959,0.7,Mar-00
0.00212445,0.008944264,994,892,717960,0.7,Mar-00
0.003070967,0.012570639,1783,1393,717962,0.7,Mar-00
0.000843818,0.00591321,2185,1494,742725,0.7,Mar-00
0.00049185,0.005939472,2235,1371,742726,0.7,Mar-00
0.001211541,0.008003819,1250,1113,742727,0.7,Mar-00
0.000297153,0.003247942,2035,1524,742733,0.7,Mar-00
0.001085515,0.004433844,2015,1556,742740,0.7,Mar-00
0.000115729,0.008075443,1010,948,742818,0.7,Mar-00
0.004716929,0.019266538,1019,958,742821,0.7,Mar-00
0.007936523,0.032417139,1432,1190,748224,0.7,Mar-00
0.001077998,0.006606507,1946,1378,762968,0.7,Mar-00
0.000775047,0.00589222,1930,1356,762982,0.7,Mar-00
0.001172985,0.007274041,2412,1512,762984,0.7,Mar-00
0.002675831,0.011634197,2421,1526,763034,0.7,Mar-00
0.000109664,0.004275772,1284,1097,862965,0.7,Mar-00
0.000191952,0.00427934,1039,920,868129,0.7,Mar-00
0.000285169,0.002351945,1183,1017,888048,0.7,Mar-00
0.000109574,0.001770849,1160,1001,904306,0.7,Mar-00
0.000691297,0.007387398,1268,1128,997884,0.7,Mar-00
0.000359176,0.003995957,1362,1147,999410,0.7,Mar-00
0.000366598,0.003067145,1286,1103,999413,0.7,Mar-00
0.000452079,0.012096176,878,817,1002367,0.7,25-0
0.012722147,0.106987297,1227,1088,1077285,0.7,25-0
0.002026023,0.017660404,1128,1001,1121100,0.7,25-0
0.00855639,0.071955233,1251,1091,1121101,0.7,25-0
0.000167283,0.002695294,1235,1092,1121114,0.7,25-0
0.009876927,0.047585335,1249,1132,1121115,0.7,25-0
0.001108604,0.010988328,1221,1094,1121130,0.7,25-0
0.000397556,0.003025146,1215,1065,1121333,0.7,25-0
0.000113361,0.00216206,1167,1042,1121334,0.7,25-0
0.000321495,0.006211527,1042,964,1122975,0.7,25-0
0.000313228,0.00565813,945,902,1122981,0.7,25-0
0.00055541,0.00719175,994,924,1122988,0.7,25-0
0.002003086,0.00983315,1123,979,1123263,0.7,25-0
0.000188747,0.002605194,1081,1001,1123313,0.7,25-0
0.041566579,0.200255729,1032,926,1160721,0.7,25-0
0.000846393,0.008583417,1212,1081,1203465,0.7,25-0
0.000797089,0.004573247,1915,1442,1203606,0.7,25-0
0.000346939,0.008249291,1308,1146,1203610,0.7,25-0
0.004348876,0.036649232,1101,996,1203611,0.7,25-0
0.001157759,0.013065167,1345,1182,1235789,0.7,25-0
0.00235507,0.011419135,1129,1030,1256908,0.7,25-0
0.000414408,0.002918835,1147,1069,1408437,0.7,25-0
0.000138869,0.001759011,1827,1371,1440052,0.7,25-0
0.000236441,0.005417419,913,835,1899017,0.7,25-0
0.001057665,0.006296135,1404,1140,213810,0.7,25-0
0.001990762,0.018718689,2524,1549,226186,0.7,25-0
0.000887982,0.006107748,1295,1118,272623,0.7,25-0
0.000286677,0.009337763,1691,1342,300267,0.7,25-0
0.000332904,0.01197518,1808,1409,300269,0.7,25-0
0.133424342,0.179802524,2274,1386,349741,0.7,25-0
0.000360196,0.003954937,1103,961,354242,0.7,25-0
0.001774494,0.013056844,2424,1670,386585,0.7,25-0
0.000207846,0.002106157,2648,1499,391904,0.7,25-0
0.004204031,0.020254111,1225,1088,411459,0.7,25-0
0.003055993,0.014924516,2072,1483,411461,0.7,25-0
0.007697308,0.041678138,1536,1227,411462,0.7,25-0
0.004072388,0.021599177,1389,1167,411463,0.7,25-0
0.001047952,0.006376529,1638,1310,411467,0.7,25-0
0.000381152,0.003923507,2049,1394,411468,0.7,25-0
0.006998926,0.036112614,1894,1451,411469,0.7,25-0
0.001861404,0.011044123,2225,1454,411470,0.7,25-0
0.005109485,0.027666015,1731,1301,411471,0.7,25-0
0.000367225,0.002632972,1142,1037,411473,0.7,25-0
0.000451804,0.004870858,1688,1287,411474,0.7,25-0
0.001791277,0.008923723,1207,1105,411475,0.7,25-0
0.01120261,0.061633317,2474,1514,411477,0.7,25-0
0.023913106,0.131562551,2418,1500,411479,0.7,25-0
0.014845245,0.07775492,2126,1547,411484,0.7,25-0
0.000184427,0.003498759,1617,1328,411490,0.7,25-0
0.000680488,0.004975583,2381,1461,411901,0.7,25-0
0.000473943,0.003055175,1932,1450,411902,0.7,25-0
0.000370574,0.002499851,920,850,411903,0.7,25-0
0.00359499,2.18E-09,1931,1313,428125,0.7,25-0
0.001089623,0.00625,1553,1136,428127,0.7,25-0
0.026091585,0.219416255,2474,1519,435590,0.7,25-0
0.001436227,0.014807004,2519,1570,435591,0.7,25-0
0.032888053,0.276574205,858,804,445970,0.7,25-0
0.00321466,0.017686082,1090,1001,445972,0.7,25-0
0.00742775,0.0408652,2334,1449,449673,0.7,25-0
0.014822263,0.080257171,2030,1436,457412,0.7,25-0
0.000101431,0.000911805,1280,1104,457416,0.7,25-0
0.000437398,0.004559953,1867,1399,457421,0.7,25-0
0.010354937,0.079552033,2500,1533,457424,0.7,25-0
0.000454136,0.003332043,1966,1392,469596,0.7,25-0
0.003558688,0.019578816,2250,1391,470145,0.7,25-0
0.007357045,0.03902036,1599,1280,470146,0.7,25-0
0.001482341,0.008603607,2372,1466,471870,0.7,25-0
0.000964715,0.006207365,2046,1331,471875,0.7,25-0
0.000359457,0.004751738,1637,1290,476272,0.7,25-0
0.000252558,0.001772752,1996,1375,478749,0.7,25-0
0.000684115,0.007397458,1046,961,479437,0.7,25-0
0.010421429,0.057335498,2272,1407,483215,0.7,25-0
0.0211723,0.115561899,2196,1472,483216,0.7,25-0
0.002462555,0.013941822,2345,1467,483217,0.7,25-0
0.001259321,0.007331753,950,896,483218,0.7,25-0
0.000967551,0.006536043,2236,1386,484018,0.7,25-0
0.000166491,0.001549216,2331,1424,484020,0.7,25-0
0.001750573,0.009284739,2135,1307,500632,0.7,25-0
0.000514005,0.002912222,1282,1097,511680,0.7,25-0
0.000247861,0.002140284,1211,1077,515620,0.7,25-0
0.000448914,0.0046657,1960,1462,518636,0.7,25-0
0.000186983,0.002720756,1585,1192,518637,0.7,25-0
0.005425204,0.029375515,2095,1422,536231,0.7,25-0
0.000599917,0.004369013,2446,1496,537006,0.7,25-0
0.000778476,0.004533724,2055,1297,537007,0.7,25-0
0.000207506,0.002522311,1634,1216,537011,0.7,25-0
0.000318275,0.003938943,2278,1513,537012,0.7,25-0
0.000681485,0.005405502,1401,1138,537013,0.7,25-0
0.001341654,0.007566965,1744,1218,545696,0.7,25-0
0.000467739,0.008549298,1124,1008,546273,0.7,25-0
0.001162668,0.006905365,2249,1382,547042,0.7,25-0
0.000897278,0.006220917,1395,1188,552396,0.7,25-0
0.002404534,0.013088395,1643,1276,552398,0.7,25-0
0.000206632,0.002122198,955,884,556268,0.7,25-0
0.001305566,0.00826883,2336,1628,561,0.7,25-0
0.000381244,0.003464199,1386,1194,563192,0.7,25-0
0.00208348,0.011694466,2374,1482,563193,0.7,25-0
0.001161383,0.006503441,1426,1211,566550,0.7,25-0
0.001146621,0.018764288,1787,1403,585054,0.7,25-0
0.001666328,0.008323296,1180,1040,585394,0.7,25-0
0.202598852,1.101137771,2813,1621,585543,0.7,25-0
0.000309458,0.0101545,1756,1381,591020,0.7,25-0
0.041975104,0.352986033,964,902,592028,0.7,25-0
0.000224564,0.002391979,982,928,596327,0.7,25-0
0.002040113,0.011279258,2063,1416,622312,0.7,25-0
0.002259329,0.012388033,1019,945,626939,0.7,25-0
0.000284869,0.002550633,1844,1401,645463,0.7,25-0
0.009253158,0.044579246,1704,1331,649757,0.7,25-0
0.003372207,0.018261156,958,908,657308,0.7,25-0
0.004379423,0.023712993,2322,1422,657309,0.7,25-0
0.018289469,0.09903083,2519,1477,657313,0.7,25-0
0.002353391,0.01345264,1635,1300,657314,0.7,25-0
0.003768662,0.019285825,1952,1434,657317,0.7,25-0
0.001209224,0.007095323,1872,1242,657319,0.7,25-0
0.000585612,0.005473839,1078,935,657321,0.7,25-0
0.015200904,0.082307379,2576,1521,658089,0.7,25-0
0.000768257,0.006717769,1180,1044,665943,0.7,25-0
0.000293888,0.002800383,1030,937,679189,0.7,25-0
0.00192167,0.01720043,1147,1007,679935,0.7,25-0
0.004384392,0.023867128,2673,1550,702443,0.7,25-0
0.005177887,0.043543268,1136,1034,709991,0.7,25-0
0.010101311,0.084948132,2225,1361,717959,0.7,25-0
0.003030259,0.014602085,994,892,717960,0.7,25-0
0.002825601,0.013662423,1783,1393,717962,0.7,25-0
0.06499842,0.322849883,1972,1467,718252,0.7,25-0
0.000922016,0.008945649,2185,1494,742725,0.7,25-0
0.029137635,0.245028986,2235,1371,742726,0.7,25-0
0.000742332,0.009327962,1250,1113,742727,0.7,25-0
0.000648356,0.005256172,2035,1524,742733,0.7,25-0
0.000941584,0.005765188,2015,1556,742740,0.7,25-0
0.001090788,0.011216276,2304,1461,742817,0.7,25-0
0.033053328,0.178971761,1432,1190,748224,0.7,25-0
0.00044942,0.006545156,1946,1378,762968,0.7,25-0
0.000550488,0.007153364,1930,1356,762982,0.7,25-0
0.025452414,0.214039897,2412,1512,762984,0.7,25-0
0.002058486,0.018279008,2421,1526,763034,0.7,25-0
0.000216138,0.005982891,1284,1097,862965,0.7,25-0
0.001816206,0.01552819,1012,919,866771,0.7,25-0
0.000353363,0.00628689,1039,920,868129,0.7,25-0
0.000123085,0.002261718,1183,1017,888048,0.7,25-0
0.000150106,0.002135805,1339,1164,903814,0.7,25-0
0.000488248,0.00838097,1268,1128,997884,0.7,25-0
0.001426812,0.008109586,1362,1147,999410,0.7,25-0
0.000324254,0.003448471,1286,1103,999413,0.7,25-0
0.000413055,0.010028742,878,817,1002367,0.7,6-Mar
0.000767663,0.00683192,1227,1088,1077285,0.7,6-Mar
0.003583045,0.021010045,1128,1001,1121100,0.7,6-Mar
0.000331841,0.004924206,1251,1091,1121101,0.7,6-Mar
0.000531853,0.007634272,1131,1023,1121111,0.7,6-Mar
0.004837618,0.028200518,1249,1132,1121115,0.7,6-Mar
0.000715706,0.006411336,1221,1094,1121130,0.7,6-Mar
0.000340783,0.003209607,1215,1065,1121333,0.7,6-Mar
0.000100845,0.001133136,1132,1044,1121344,0.7,6-Mar
0.000106615,0.003611756,945,902,1122981,0.7,6-Mar
0.000233274,0.001359851,1123,979,1123263,0.7,6-Mar
0.000105102,0.002601905,1081,1001,1123313,0.7,6-Mar
0.001931049,0.012622853,1137,1029,1150460,0.7,6-Mar
0.010996056,0.06410066,1032,926,1160721,0.7,6-Mar
0.000541703,0.004923192,1212,1081,1203465,0.7,6-Mar
0.000199925,0.001165447,2074,1383,1203540,0.7,6-Mar
0.000305109,0.002613679,1915,1442,1203606,0.7,6-Mar
0.000170186,0.004522486,1308,1146,1203610,0.7,6-Mar
0.011183261,0.065191957,1101,996,1203611,0.7,6-Mar
0.000380901,0.006799335,1345,1182,1235789,0.7,6-Mar
0.000107777,0.000628279,1012,919,1235811,0.7,6-Mar
0.001789643,0.01060839,1129,1030,1256908,0.7,6-Mar
0.000152486,0.002732217,973,905,1321814,0.7,6-Mar
0.002231926,0.013010839,2682,1860,1328337,0.7,6-Mar
0.000221124,0.007784806,942,904,1384484,0.7,6-Mar
0.000431179,0.003374698,1147,1069,1408437,0.7,6-Mar
0.000474986,0.004569698,1163,1041,1410645,0.7,6-Mar
0.009180177,0.053876132,1117,1009,1410647,0.7,6-Mar
0.097656093,0.569278664,1064,980,1437612,0.7,6-Mar
0.000317253,0.003414951,1404,1140,213810,0.7,6-Mar
0.003898847,0.023402985,2524,1549,226186,0.7,6-Mar
0.000209163,0.003881904,2340,1666,244366,0.7,6-Mar
0.002344939,0.014118134,1817,1379,272620,0.7,6-Mar
0.000109597,0.003847539,1494,1194,329,0.7,6-Mar
0.000460415,0.003122604,1190,1005,347253,0.7,6-Mar
0.00333526,0.019712485,2274,1386,349741,0.7,6-Mar
0.080611087,0.469916116,1129,991,367928,0.7,6-Mar
0.002899851,0.01690446,1225,1088,411459,0.7,6-Mar
0.002685608,0.01575442,2072,1483,411461,0.7,6-Mar
0.015010101,0.087500227,1536,1227,411462,0.7,6-Mar
0.001670977,0.009740829,1389,1167,411463,0.7,6-Mar
0.00096063,0.006399768,1638,1310,411467,0.7,6-Mar
0.000249413,0.003496698,2049,1394,411468,0.7,6-Mar
0.005034639,0.029349042,1894,1451,411469,0.7,6-Mar
0.000604489,0.004701538,2225,1454,411470,0.7,6-Mar
0.002345916,0.013795501,1731,1301,411471,0.7,6-Mar
0.005872125,0.034231101,1142,1037,411473,0.7,6-Mar
0.007534399,0.043921201,1688,1287,411474,0.7,6-Mar
0.00083882,0.005715397,1207,1105,411475,0.7,6-Mar
0.012651371,0.073750194,2673,1550,411476,0.7,6-Mar
0.01693149,0.098700813,2474,1514,411477,0.7,6-Mar
0.018819515,0.109706913,2418,1500,411479,0.7,6-Mar
0.086483296,0.504147705,1972,1467,411483,0.7,6-Mar
0.003700168,0.021569842,2126,1547,411486,0.7,6-Mar
0.000152412,0.002653812,1617,1328,411490,0.7,6-Mar
0.018265217,0.106475672,2381,1461,411901,0.7,6-Mar
0.000419181,0.002810432,1932,1450,411902,0.7,6-Mar
0.006813557,0.039719107,920,850,411903,0.7,6-Mar
0.000854179,0.005419082,1931,1313,428125,0.7,6-Mar
0.000377584,0.003612744,1553,1136,428127,0.7,6-Mar
0.009147363,0.053323849,2474,1519,435590,0.7,6-Mar
0.002326542,0.015370298,2519,1570,435591,0.7,6-Mar
0.0305041,0.177821301,858,804,445970,0.7,6-Mar
0.000747667,0.005904599,1090,1001,445972,0.7,6-Mar
0.000393178,0.002831197,1381,1161,445973,0.7,6-Mar
0.000131436,0.002309648,1807,1134,445975,0.7,6-Mar
0.014254742,0.083096917,2334,1449,449673,0.7,6-Mar
0.009220986,0.053753027,2030,1436,457412,0.7,6-Mar
0.000391468,0.004091624,1867,1399,457421,0.7,6-Mar
0.002702489,0.015753951,2500,1533,457424,0.7,6-Mar
0.000381713,0.002225164,1966,1392,469596,0.7,6-Mar
0.00020138,0.002853035,951,897,469610,0.7,6-Mar
0.002876613,0.016795336,2250,1391,470145,0.7,6-Mar
0.009358455,0.054554389,1599,1280,470146,0.7,6-Mar
0.000851541,0.005685348,2372,1466,471870,0.7,6-Mar
0.003640549,0.0212223,2046,1331,471875,0.7,6-Mar
0.000565665,0.007316544,1924,1341,473819,0.7,6-Mar
0.000581423,0.005403437,1637,1290,476272,0.7,6-Mar
0.000214813,0.004101461,1046,961,479437,0.7,6-Mar
0.002500197,0.014612204,2272,1407,483215,0.7,6-Mar
0.002339517,0.013717123,2345,1467,483217,0.7,6-Mar
0.001392443,0.008118636,950,896,483218,0.7,6-Mar
0.003062926,0.017855089,2236,1386,484018,0.7,6-Mar
0.001194382,0.00696256,2331,1424,484020,0.7,6-Mar
0.000900401,0.005413688,2135,1307,500632,0.7,6-Mar
0.00117614,0.006858563,1282,1097,511680,0.7,6-Mar
0.047987265,0.279738058,1952,1434,515619,0.7,6-Mar
0.00235027,0.013739814,1211,1077,515620,0.7,6-Mar
0.001579042,0.009434934,1604,1184,518635,0.7,6-Mar
0.000449102,0.003615269,1960,1462,518636,0.7,6-Mar
0.000269049,0.002722768,1585,1192,518637,0.7,6-Mar
0.005869989,0.034218648,2095,1422,536231,0.7,6-Mar
0.000698003,0.00475061,2446,1496,537006,0.7,6-Mar
0.000465803,0.003690919,2055,1297,537007,0.7,6-Mar
0.000265358,0.002795507,1634,1216,537011,0.7,6-Mar
0.000338195,0.003990299,2278,1513,537012,0.7,6-Mar
0.000110969,0.003216815,1401,1138,537013,0.7,6-Mar
0.008719394,0.050829037,2648,1499,537937,0.7,6-Mar
0.000733785,0.004786421,1744,1218,545696,0.7,6-Mar
0.001873514,0.010973377,2249,1382,547042,0.7,6-Mar
0.001529593,0.008916645,1583,1185,547043,0.7,6-Mar
0.00089196,0.005199612,1395,1188,552396,0.7,6-Mar
0.002199753,0.01282441,1643,1276,552398,0.7,6-Mar
0.000105016,0.003267026,1017,961,553218,0.7,6-Mar
0.000684361,0.003989431,955,884,556268,0.7,6-Mar
0.000414321,0.00331916,1386,1194,563192,0.7,6-Mar
0.003666034,0.021370865,2374,1482,563193,0.7,6-Mar
0.001096032,0.006389234,1426,1211,566550,0.7,6-Mar
0.002851277,0.016621297,1541,1142,566552,0.7,6-Mar
0.003416988,0.019919066,1180,1040,585394,0.7,6-Mar
0.145460886,0.847953021,2813,1621,585543,0.7,6-Mar
0.082963187,0.483627504,964,902,592028,0.7,6-Mar
0.003562071,0.020764819,2063,1416,622312,0.7,6-Mar
0.000188001,0.001816716,1019,945,626939,0.7,6-Mar
0.000339364,0.001978295,1844,1401,645463,0.7,6-Mar
0.000952859,0.006974974,1704,1331,649757,0.7,6-Mar
0.000324857,0.00285705,958,908,657308,0.7,6-Mar
0.003221804,0.018781259,2322,1422,657309,0.7,6-Mar
0.00477594,0.027840976,2519,1477,657313,0.7,6-Mar
0.001486301,0.010990116,1635,1300,657314,0.7,6-Mar
0.001016044,0.005922948,1872,1242,657319,0.7,6-Mar
0.014551288,0.084825613,1078,935,657321,0.7,6-Mar
0.001575973,0.00918701,2576,1521,658089,0.7,6-Mar
0.000176005,0.001026008,1180,1044,665943,0.7,6-Mar
0.029158102,0.169974907,2196,1472,665953,0.7,6-Mar
0.000103231,0.000601774,1030,937,679189,0.7,6-Mar
0.005754295,0.033544223,1147,1007,679935,0.7,6-Mar
0.005479002,0.032103655,1136,1034,709991,0.7,6-Mar
0.010625257,0.061939116,2225,1361,717959,0.7,6-Mar
0.001485204,0.008917826,994,892,717960,0.7,6-Mar
0.001799948,0.010525475,1783,1393,717962,0.7,6-Mar
0.000750269,0.006296994,2185,1494,742725,0.7,6-Mar
0.00743787,0.043358488,2235,1371,742726,0.7,6-Mar
0.001094472,0.00891127,1250,1113,742727,0.7,6-Mar
