abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.002425834504966,0.0335006212009298,950,896,483218,0.7,31-0
0.0011300067261344,0.0156536980563027,2236,1386,484018,0.7,31-0
0.0010317604589287,0.0142485467311011,2331,1424,484020,0.7,31-0
0.0015014194814305,0.0207345081542254,2135,1307,500632,0.7,31-0
0.0001045944158991,0.0014444422753278,2424,1670,511145,0.7,31-0
0.0014666434742975,0.0202542536962785,1282,1097,511680,0.7,31-0
0.0127563901037935,0.1761649411165857,1952,1434,515619,0.7,31-0
0.0051816229903367,0.0715578860134452,1211,1077,515620,0.7,31-0
0.0005353571524229,0.0081975165331806,1960,1462,518636,0.7,31-0
0.0002435173389446,0.0046265317389619,1585,1192,518637,0.7,31-0
0.000305149828408,0.0042140998456096,1844,1401,525259,0.7,31-0
0.0001171781401157,0.0031217123897132,1663,1233,525362,0.7,31-0
0.006980427789309,0.0963992666003986,2095,1422,536231,0.7,31-0
0.0010201154400172,0.0142293295601344,2446,1496,537006,0.7,31-0
0.0004955853923484,0.0068893958804384,2055,1297,537007,0.7,31-0
0.0010445574691397,0.0144798294947008,1634,1216,537011,0.7,31-0
0.0102386235121294,0.1413947436110759,2278,1513,537012,0.7,31-0
0.0005667160985714,0.0085009687744862,1401,1138,537013,0.7,31-0
0.0007862300395114,0.0109700732766934,1744,1218,545696,0.7,31-0
0.0005611655067589,0.0104958676742412,1124,1008,546273,0.7,31-0
0.0018469268153873,0.0255059425951595,2249,1382,547042,0.7,31-0
0.0001331228061824,0.0028625958565762,1583,1185,547043,0.7,31-0
0.0001128305354554,0.0015581825656877,2648,1499,548480,0.7,31-0
0.0006998408979563,0.0096647585714302,1395,1188,552396,0.7,31-0
0.0039877891472746,0.0550711160923445,1643,1276,552398,0.7,31-0
0.0002022522369565,0.0060922707153783,1022,938,553174,0.7,31-0
0.0015258481418274,0.0210718664052855,2813,1621,556258,0.7,31-0
0.0067668101084675,0.0934492199289349,2813,1621,556259,0.7,31-0
0.000108633575394,0.0015002228126081,955,884,556268,0.7,31-0
0.0005467294037908,0.0075502985136432,2336,1628,561,0.7,31-0
0.0004136281030244,0.0062675427457219,1386,1194,563192,0.7,31-0
0.0041402714916226,0.0571768876311734,2374,1482,563193,0.7,31-0
0.0003192494463733,0.0044088146786067,1426,1211,566550,0.7,31-0
0.0001404128025125,0.0052808735162737,1001,919,568816,0.7,31-0
0.0303621127936896,0.4192988587598761,1180,1040,585394,0.7,31-0
0.0266990411843378,0.3687120713471749,2813,1621,585543,0.7,31-0
0.0030411644619538,0.041998289016103,2813,1621,585544,0.7,31-0
0.0098119705686911,0.135502693430617,964,902,592028,0.7,31-0
0.0001229551468107,0.0016980028084744,982,928,596327,0.7,31-0
0.0040380892822978,0.0557657577780028,2063,1416,622312,0.7,31-0
0.0001383541146266,0.0049798922935565,893,860,626522,0.7,31-0
0.0014793211889253,0.0204293321276885,1019,945,626939,0.7,31-0
0.0002497633954717,0.0034492167072997,1844,1401,645463,0.7,31-0
0.000609731388696,0.0091908988628826,1704,1331,649757,0.7,31-0
0.0026216653746842,0.0362050331339866,2322,1422,657309,0.7,31-0
0.0035607595389915,0.0491738641910817,2519,1477,657313,0.7,31-0
0.0015556369878161,0.0214832484893564,1635,1300,657314,0.7,31-0
0.0121847559180844,0.1682707091398458,1952,1434,657317,0.7,31-0
0.0142771021912201,0.1971658789329721,1872,1242,657319,0.7,31-0
0.0069794328606815,0.0963855266995897,1078,935,657321,0.7,31-0
0.0094420618823008,0.1303942778467178,1972,1467,657322,0.7,31-0
0.0009728163524491,0.0134345323459868,2030,1436,657323,0.7,31-0
0.000581820084495,0.0080348985964843,2576,1521,658089,0.7,31-0
0.0003422670775459,0.0047266867103433,1395,1188,658659,0.7,31-0
0.0005907560689026,0.0081583039763982,2576,1521,665951,0.7,31-0
0.0011281618624267,0.0155798440208425,2196,1472,665953,0.7,31-0
0.0134930448767872,0.1863380969796699,1147,1007,679935,0.7,31-0
0.0066791379479449,0.0922384729331984,2673,1550,702443,0.7,31-0
0.001374141430117,0.0189768063046735,2673,1550,702444,0.7,31-0
0.0013888228070471,0.0191795551923741,2322,1422,702447,0.7,31-0
0.0097095082044296,0.134087694657001,1136,1034,709991,0.7,31-0
0.0495578758754907,0.6843911337501902,2225,1361,717959,0.7,31-0
0.0011376355406029,0.0157195437044017,994,892,717960,0.7,31-0
0.0016253448097903,0.0224459091037199,1783,1393,717962,0.7,31-0
0.0179084439081391,0.2473144785378839,1972,1467,718252,0.7,31-0
0.0013047762124978,0.018414177458248,2185,1494,742725,0.7,31-0
0.0094200373907794,0.1300901210148802,2235,1371,742726,0.7,31-0
0.0020319056693444,0.0282070360526356,1250,1113,742727,0.7,31-0
0.0002331721477997,0.0050296402094445,2035,1524,742733,0.7,31-0
0.0005389756202026,0.0074432192522364,2015,1556,742740,0.7,31-0
0.0003444796311793,0.0047572419361199,2015,1556,742741,0.7,31-0
0.0006764525433917,0.0106138186569214,2304,1461,742817,0.7,31-0
0.0247985916908316,0.3424669839520627,1432,1190,748224,0.7,31-0
0.0004794836308708,0.0085005341731266,1946,1378,762968,0.7,31-0
0.0008885365713172,0.0131964180294588,1930,1356,762982,0.7,31-0
0.0069921806840769,0.0965615733381668,2412,1512,762984,0.7,31-0
0.0006120238298779,0.0099622634970533,2421,1526,763034,0.7,31-0
0.0002619450079258,0.0036174440053896,1098,983,767031,0.7,31-0
0.0047815257380628,0.0660325682460141,2813,1621,818,0.7,31-0
0.000364691077275,0.0050363607293705,2500,1533,862962,0.7,31-0
0.0002402505734126,0.006326535413411,1284,1097,862965,0.7,31-0
0.0005926690943768,0.008184722737282,1012,919,866771,0.7,31-0
0.0003850952092744,0.0062599262432914,1121,1021,866776,0.7,31-0
0.0005048897197176,0.0086562958589173,1039,920,868129,0.7,31-0
0.0003498826758399,0.0077143813734636,1127,1012,873513,0.7,31-0
0.0002347760748679,0.0063616006513269,1079,975,873533,0.7,31-0
0.000105710592096,0.0057330291356727,1150,1028,883156,0.7,31-0
0.0001827619588243,0.0035058228914045,1183,1017,888048,0.7,31-0
0.000176516994344,0.0036023647490968,2049,1252,888832,0.7,31-0
0.0001067417401315,0.0028838390464753,1339,1164,903814,0.7,31-0
0.0001770568429268,0.0038904479704266,860,859,904,0.7,31-0
0.0001257610290986,0.0028151122116401,1160,1001,904306,0.7,31-0
0.0001045440546466,0.0050014726946781,964,912,997352,0.7,31-0
0.0001155060807981,0.0036195205149525,976,941,997353,0.7,31-0
0.0032909326314041,0.0454475716529393,1268,1128,997884,0.7,31-0
0.0009463426162993,0.0136131521055436,1362,1147,999410,0.7,31-0
0.0002051344803528,0.0028328942102272,1426,1211,999412,0.7,31-0
0.0003141521026951,0.0052816112198262,1286,1103,999413,0.7,31-0
0.0015980027419299,0.0453072178554431,878,817,1002367,0.7,30-0
0.0002779624718862,0.0062690648939135,2126,1547,1042156,0.7,30-0
0.0002549992268502,0.0044475303158288,1129,980,1054460,0.7,30-0
0.000266317474073,0.009594658852223,1227,1088,1077285,0.7,30-0
0.0044905378730344,0.1273150885999651,1128,1001,1121100,0.7,30-0
0.0002051573894313,0.0079881833097907,1251,1091,1121101,0.7,30-0
0.0002287168495693,0.0047003750366023,1235,1092,1121114,0.7,30-0
0.0058721066932693,0.0866997467257156,1249,1132,1121115,0.7,30-0
0.0027958325223843,0.0792683198160705,1221,1094,1121130,0.7,30-0
0.0013571693608783,0.0200372391051825,1215,1065,1121333,0.7,30-0
0.0003005984608407,0.005284766626839,1167,1042,1121334,0.7,30-0
0.0003155355798507,0.0051438569022718,1132,1044,1121344,0.7,30-0
0.0001722531975156,0.0033309602248639,1175,1033,1122950,0.7,30-0
0.000598260163672,0.017811470354976,1042,964,1122975,0.7,30-0
0.000142856600349,0.0104059112640538,1058,981,1122978,0.7,30-0
0.0006103638768527,0.0177874079918926,945,902,1122981,0.7,30-0
0.0001443050562101,0.0049836004944095,1098,983,1122982,0.7,30-0
0.000211627645528,0.0073306458358098,1046,950,1122985,0.7,30-0
0.0001034471051252,0.0033700317502949,1030,937,1122992,0.7,30-0
0.0004953954369513,0.0077568763291319,1275,1155,1123075,0.7,30-0
0.0002580714191562,0.0048942036822344,1123,979,1123263,0.7,30-0
0.0002859198437382,0.0052588169411238,1081,1001,1123313,0.7,30-0
0.0007580735162935,0.0226405171821832,1137,1029,1150460,0.7,30-0
0.0556278895522619,0.821303104845362,1032,926,1160721,0.7,30-0
0.0003944654238959,0.012651570204386,988,934,1197728,0.7,30-0
0.000859259969723,0.0249426125230825,1212,1081,1203465,0.7,30-0
0.0001130067446872,0.0042406942360326,2074,1383,1203540,0.7,30-0
0.0007721511663582,0.0115905862087266,1915,1442,1203606,0.7,30-0
0.0002278576198116,0.0100052737468226,1308,1146,1203610,0.7,30-0
0.0051695909278765,0.1465714335876854,1101,996,1203611,0.7,30-0
0.0003566496586581,0.0058634619660651,1177,1064,1211844,0.7,30-0
0.0002039620445575,0.0100189257892213,1345,1182,1235789,0.7,30-0
0.0003089173019253,0.0091668048582039,1012,919,1235811,0.7,30-0
0.0001036549188979,0.0056337339551776,951,914,1235815,0.7,30-0
0.0039453172224373,0.058250585410914,1129,1030,1256908,0.7,30-0
0.0002731432595494,0.0082340156492528,2648,1499,1322347,0.7,30-0
0.0001784209156089,0.0036279318707974,1320,1155,1336236,0.7,30-0
0.001880002363981,0.0533025269155984,942,904,1384484,0.7,30-0
0.0006471195893663,0.0097589873763671,1147,1069,1408437,0.7,30-0
0.0002598519720075,0.0086405299920675,1093,1004,1408472,0.7,30-0
0.000776326812709,0.0257397887463498,1117,1009,1410647,0.7,30-0
0.0001278493665664,0.0023301149044508,1201,1046,1410657,0.7,30-0
0.0001192729296235,0.0058019510733267,1215,1045,1410665,0.7,30-0
0.0081072821220757,0.229857563349913,1064,980,1437612,0.7,30-0
0.0002745131560276,0.0056372710591486,1960,1345,1547,0.7,30-0
0.0003091651065167,0.0091957087570892,2648,1499,205913,0.7,30-0
0.0002586311945118,0.0079053213816484,2648,1499,206672,0.7,30-0
0.0006463455129812,0.0110214873917199,1404,1140,213810,0.7,30-0
0.0018428057936297,0.0522473524561378,2524,1549,226186,0.7,30-0
0.0001768477709269,0.005838356859181,1028,932,246198,0.7,30-0
0.0004411762340093,0.0070852611371757,1122,963,246201,0.7,30-0
0.0022915635386325,0.0390080277674134,954,851,264199,0.7,30-0
0.0002182247836454,0.0079471038404252,1146,1017,264731,0.7,30-0
0.0005362176095175,0.0143137689891999,2500,1533,295405,0.7,30-0
0.0002274171780133,0.0108278479242236,1691,1342,300267,0.7,30-0
0.0002565515468012,0.0150229892550095,1808,1409,300269,0.7,30-0
0.0001670964329433,0.003129597165928,1190,1005,347253,0.7,30-0
0.1565416570621551,0.256196670584513,2274,1386,349741,0.7,30-0
0.0001119932809824,0.0061881483073723,1164,1072,352165,0.7,30-0
0.0002479901022444,0.0065648664128581,2424,1670,364106,0.7,30-0
0.0065020838275103,0.1843473828383439,1129,991,367928,0.7,30-0
0.000362101188291,0.0092312463451662,2424,1670,386585,0.7,30-0
0.0004065998582257,0.0114847035292968,2331,1424,398513,0.7,30-0
0.0002909012025407,0.0077869530694065,2424,1670,409438,0.7,30-0
0.0026074710108504,0.0384979704679524,1225,1088,411459,0.7,30-0
0.0041484090801742,0.0706160495793061,2519,1477,411460,0.7,30-0
0.005473367350533,0.0808114528259818,2072,1483,411461,0.7,30-0
0.0053264944561742,0.0906699389764182,1536,1227,411462,0.7,30-0
0.0016942972635762,0.0281307301185868,1389,1167,411463,0.7,30-0
0.0036140782994696,0.0615204314234599,1638,1310,411467,0.7,30-0
0.000285623927074,0.0058924515074848,2049,1394,411468,0.7,30-0
0.007187823701948,0.1154230172141813,1894,1451,411469,0.7,30-0
0.0008970447192589,0.0156059320359883,2225,1454,411470,0.7,30-0
0.0052585538705324,0.0895134300696527,1731,1301,411471,0.7,30-0
0.0008949401367051,0.0132131289272413,1142,1037,411473,0.7,30-0
0.0007657438319255,0.0135887773358109,1688,1287,411474,0.7,30-0
0.0029148319445219,0.0430374682457959,1207,1105,411475,0.7,30-0
0.0013710593093594,0.0234892902140644,2673,1550,411476,0.7,30-0
0.0062574581827361,0.1085780520804951,2474,1514,411477,0.7,30-0
0.0169824504356417,0.2946756983712258,2418,1500,411479,0.7,30-0
0.0097361331454438,0.1492467846427264,1972,1467,411483,0.7,30-0
0.0017771595668627,0.0291220957564803,2126,1547,411484,0.7,30-0
0.0072739980010784,0.1115043144079375,1972,1467,411485,0.7,30-0
0.0043136940993036,0.0705421439965597,2126,1547,411486,0.7,30-0
0.001785895435553,0.0286781439133299,1894,1451,411487,0.7,30-0
0.0013324443894938,0.0220338852741971,2126,1547,411489,0.7,30-0
0.000140309599923,0.004503028790906,1617,1328,411490,0.7,30-0
0.027863423418631,0.483479915893681,2381,1461,411901,0.7,30-0
0.0004196102037419,0.0069672135503975,1932,1450,411902,0.7,30-0
0.0272139013164518,0.4518369835477194,920,850,411903,0.7,30-0
0.0160958477368212,0.2784383872589523,714,742,420247,0.7,30-0
0.0043281380242768,9.78318773047095e-09,1931,1313,428125,0.7,30-0
0.0007099185450454,0.0124802203148949,1980,1313,428126,0.7,30-0
0.0008070214250053,0.0137374933132089,1553,1136,428127,0.7,30-0
0.0021940490839537,0.0373480721762203,1872,1242,428128,0.7,30-0
0.014757220595859,0.4183973981538131,2474,1519,435590,0.7,30-0
0.0007759026702557,0.023586665121346,2519,1570,435591,0.7,30-0
0.0253617480944181,0.7190670762173325,858,804,445970,0.7,30-0
0.0015998440413308,0.0277601418277819,1090,1001,445972,0.7,30-0
0.000155642902772,0.003230042249238,1381,1161,445973,0.7,30-0
0.0002188541597498,0.004230075111091,1807,1134,445975,0.7,30-0
0.0027356194607277,0.0474679143830548,2334,1449,449673,0.7,30-0
0.0002605024976855,0.0043970738028255,1660,1266,451640,0.7,30-0
0.0030451222950737,0.0520707403256538,2813,1621,457387,0.7,30-0
0.0013833861418388,0.0236555154964362,2813,1621,457388,0.7,30-0
0.0010599352392293,0.0181245958585889,2813,1621,457390,0.7,30-0
0.0018214996833414,0.031147135051602,2813,1621,457391,0.7,30-0
0.0001539377001924,0.0030584295487084,2813,1621,457392,0.7,30-0
0.0528884843833856,0.904378211267402,2813,1621,457393,0.7,30-0
0.0095100733645236,0.1626195883703138,2813,1621,457394,0.7,30-0
0.0019461777801016,0.0332790974134743,2813,1621,457395,0.7,30-0
0.0002430710884329,0.0056049768778961,2336,1628,457400,0.7,30-0
0.0002153076898399,0.0054193617208219,2336,1628,457401,0.7,30-0
0.0078540755104543,0.1336955384688863,2030,1436,457412,0.7,30-0
0.0002154150407006,0.0055703778685589,1867,1399,457421,0.7,30-0
0.002377829992118,0.0608771555966508,2500,1533,457424,0.7,30-0
0.0017352458497698,0.0296722193560505,2813,1621,469585,0.7,30-0
0.0008406863149965,0.0144508289167852,2813,1621,469588,0.7,30-0
0.0010969378979463,0.0187573438557964,2813,1621,469589,0.7,30-0
0.0020389707064223,0.0348658283161692,2813,1621,469590,0.7,30-0
0.007459780628565,0.1275601535925775,2813,1621,469591,0.7,30-0
0.0013665482423564,0.0233675925597734,2813,1621,469592,0.7,30-0
0.0110677786176369,0.1892559040143698,2813,1621,469593,0.7,30-0
0.0006059410559503,0.0102379621692282,1966,1392,469596,0.7,30-0
0.0106214615468052,0.1843012345447956,2250,1391,470145,0.7,30-0
0.0045444523077506,0.0754523219227706,1599,1280,470146,0.7,30-0
0.0014912403773035,0.0258757247440315,2372,1466,471870,0.7,30-0
0.0010731710336653,0.0182683677112765,2046,1331,471875,0.7,30-0
0.0003797132086435,0.0074527863857979,1637,1290,476272,0.7,30-0
0.000510649428986,0.0084784073569016,1996,1375,478749,0.7,30-0
0.0001759215314712,0.0069964744538638,1046,961,479437,0.7,30-0
0.0018870137004646,0.032743058012538,2272,1407,483215,0.7,30-0
0.0026196756251406,0.0450246610854513,2196,1472,483216,0.7,30-0
0.0023031045288738,0.0399629809540619,2345,1467,483217,0.7,30-0
0.0023022222053651,0.0399476650470172,950,896,483218,0.7,30-0
0.005996584918252,0.1040514022878036,2236,1386,484018,0.7,30-0
0.0004379000100652,0.0123014157417726,2331,1424,484020,0.7,30-0
0.001638115818396,0.0271979180140016,2135,1307,500632,0.7,30-0
0.0002660660542848,0.0076268777868485,1180,1044,502558,0.7,30-0
0.000218224371236,0.0060543071595062,2424,1670,511145,0.7,30-0
0.0015272757982684,0.0253576262158965,1282,1097,511680,0.7,30-0
0.0001955223781036,0.0038711267784272,1207,1021,512566,0.7,30-0
0.0237097216016555,0.3768265765623032,1952,1434,515619,0.7,30-0
0.0030686889990511,0.045307033744766,1211,1077,515620,0.7,30-0
0.0001873330129924,0.0041385253385519,1604,1184,518635,0.7,30-0
0.0005891991819173,0.010710845964211,1960,1462,518636,0.7,30-0
0.0003423044985079,0.0061765900824268,1585,1192,518637,0.7,30-0
0.0001731910342138,0.0039682378987378,1313,1006,521003,0.7,30-0
0.0005389943450302,0.0099360239274515,1844,1401,525259,0.7,30-0
0.000206018600906,0.0044043112058714,1663,1233,525362,0.7,30-0
0.0035420034372033,0.0602935568471137,2095,1422,536231,0.7,30-0
0.0007318639434409,0.0128835813768093,2446,1496,537006,0.7,30-0
0.0007876779134311,0.013077965668974,2055,1297,537007,0.7,30-0
0.0004233648631724,0.0076953692507239,1634,1216,537011,0.7,30-0
0.008429835109555,0.1462726250369129,2278,1513,537012,0.7,30-0
0.00081329347989,0.0138669617644955,1401,1138,537013,0.7,30-0
0.0002819629664516,0.0084795118589252,2648,1499,537937,0.7,30-0
0.0002385803068385,0.0046619172054175,2036,1378,543734,0.7,30-0
0.00090606448972,0.0154234321673163,1744,1218,545696,0.7,30-0
0.0009086709981572,0.0157698780376983,2249,1382,547042,0.7,30-0
0.0061572103136687,0.1022291962687495,1583,1185,547043,0.7,30-0
0.0003471266535883,0.0099385670596337,2648,1499,548480,0.7,30-0
0.001425823864384,0.0242710064851012,1395,1188,552396,0.7,30-0
0.0095622158740707,0.1627722484747956,1643,1276,552398,0.7,30-0
0.0002407199726739,0.0084792172323248,1022,938,553174,0.7,30-0
0.0008390541941302,0.0143555786906485,2813,1621,556258,0.7,30-0
0.0008200046674478,0.0140227683466622,2813,1621,556259,0.7,30-0
0.0001018324826504,0.0032137219700631,955,884,556268,0.7,30-0
0.0002660281936038,0.0050781581300893,1966,1392,556270,0.7,30-0
0.0002558025032857,0.0060568479640582,2336,1628,561,0.7,30-0
0.0003426765274969,0.0064187713620507,1386,1194,563192,0.7,30-0
0.0017196719070271,0.029273019011412,2374,1482,563193,0.7,30-0
0.0002943651160334,0.0088259875580872,2648,1499,565040,0.7,30-0
0.0003107675533447,0.0092277873692945,2648,1499,565042,0.7,30-0
0.0006537597486458,0.0101819477296012,1426,1211,566550,0.7,30-0
0.0011473033639772,0.0190488724250993,1541,1142,566552,0.7,30-0
0.0001042204903027,0.012039214569227,1787,1403,585054,0.7,30-0
0.0062512974104655,0.0922956205038931,1180,1040,585394,0.7,30-0
0.0502115170237496,0.8586028236202115,2813,1621,585543,0.7,30-0
0.0025425631600803,0.0434771178206813,2813,1621,585544,0.7,30-0
0.0002388706715608,0.0128308686651741,1756,1381,591020,0.7,30-0
0.0251919333688333,0.7142380794387955,964,902,592028,0.7,30-0
0.0062861466328998,0.1070055753630667,2063,1416,622312,0.7,30-0
0.0003658205120836,1.8140057866317684e-08,893,860,626522,0.7,30-0
0.0004100076668927,0.00754749604122,1019,945,626939,0.7,30-0
0.0001117078449984,0.008323121147155,1145,1042,633147,0.7,30-0
0.0001773914408315,0.0036322507377216,1320,1155,641112,0.7,30-0
0.0005217178283634,0.0101312683175169,1844,1401,645463,0.7,30-0
0.0016180618108265,0.0238895869517639,1704,1331,649757,0.7,30-0
0.0007748418525561,0.0133175062883631,958,908,657308,0.7,30-0
0.0013204463845665,0.0224772307133899,2322,1422,657309,0.7,30-0
0.0067796251901223,0.1154057630171935,2519,1477,657313,0.7,30-0
0.0020102257762655,0.0342189529656185,1635,1300,657314,0.7,30-0
0.0222349947093253,0.3533882503063694,1952,1434,657317,0.7,30-0
0.0155088521917581,0.2639985015522672,1872,1242,657319,0.7,30-0
0.0180802370196447,0.3077697603079077,1078,935,657321,0.7,30-0
0.0068369549413205,0.1048048014707928,1972,1467,657322,0.7,30-0
0.0034742524467738,0.059140262593208,2030,1436,657323,0.7,30-0
0.0014794304143188,0.0251835202616061,2576,1521,658089,0.7,30-0
0.0007539794484622,0.0130246881536313,1395,1188,658659,0.7,30-0
0.0001622886275016,0.0047228983932983,1180,1044,665943,0.7,30-0
0.0042526645022391,0.0723907253488163,2576,1521,665951,0.7,30-0
0.0020405560609668,0.0350712679075156,2196,1472,665953,0.7,30-0
0.0121802368894811,0.3453415562259904,1147,1007,679935,0.7,30-0
0.0001675839094088,0.0034219724978372,1179,1067,697329,0.7,30-0
0.0020135390605919,0.0344964026709521,2673,1550,702443,0.7,30-0
0.0006441844501978,0.0113975262263843,2673,1550,702444,0.7,30-0
0.0006711477277259,0.0117772296690282,2322,1422,702447,0.7,30-0
0.0004709539793702,0.0135788689145029,2331,1424,702459,0.7,30-0
0.0058175349875033,0.1649390261125614,1136,1034,709991,0.7,30-0
0.0273982240851637,0.7768112753918133,2225,1361,717959,0.7,30-0
0.0018369447373115,0.0271208271832122,994,892,717960,0.7,30-0
0.0035921153399892,0.0530364169819893,1783,1393,717962,0.7,30-0
0.014711436819835,0.2255140239132562,1972,1467,718252,0.7,30-0
0.0001409059887672,0.0029116665906939,1232,1108,720554,0.7,30-0
0.003076813451199,0.0872357110132465,2185,1494,742725,0.7,30-0
0.0042407864722498,0.1202333697212788,2235,1371,742726,0.7,30-0
0.0005939710292523,0.0189337271176392,1250,1113,742727,0.7,30-0
0.0002969558535039,0.0061524155704301,2035,1524,742733,0.7,30-0
0.000706999823205,0.0121984408151476,2015,1556,742740,0.7,30-0
0.0003299519985932,0.0064471185332711,2015,1556,742741,0.7,30-0
0.0001341959290711,0.0027764974590605,1253,1098,742742,0.7,30-0
0.000191768185349,0.0082371414879681,2304,1461,742817,0.7,30-0
0.0021289160170057,0.0368503460251005,1019,958,742821,0.7,30-0
0.0071810746131966,0.1222394305499592,1432,1190,748224,0.7,30-0
0.0001301062234996,0.0043261578004734,2648,1499,759350,0.7,30-0
0.0044980872784279,0.1275299898563895,1946,1378,762968,0.7,30-0
0.0013968552689479,0.0396037241881408,1930,1356,762982,0.7,30-0
0.0059673681644679,0.1691859778104573,2412,1512,762984,0.7,30-0
0.000951306427998,0.027560098299774,2421,1526,763034,0.7,30-0
0.000332318785328,0.0097779865405529,1098,983,767031,0.7,30-0
0.0039051075363639,0.0667762499060339,2813,1621,818,0.7,30-0
0.0006076629922211,0.0160591689983373,2500,1533,862962,0.7,30-0
0.0001548097343628,0.0050418300692048,1012,919,866771,0.7,30-0
0.0004364411880756,0.0130982076616836,1039,920,868129,0.7,30-0
0.0003740287675013,0.0118137402341915,1127,1012,873513,0.7,30-0
0.0002618602200411,0.0086008781192477,1079,975,873533,0.7,30-0
0.0005941896543391,0.0166263966681138,2331,1424,883062,0.7,30-0
0.0001485796606484,0.0094668475086174,1150,1028,883156,0.7,30-0
0.0001442677843221,0.0031403258032663,1183,1017,888048,0.7,30-0
0.0001139935502602,0.0027857399852746,1051,971,888727,0.7,30-0
0.0001811924441847,0.0044328486205502,2049,1252,888832,0.7,30-0
0.0003114719963233,0.0092642561956485,2648,1499,890402,0.7,30-0
0.0001076353506489,0.0026050556951266,1160,1001,904306,0.7,30-0
0.0001300409177838,0.0069670163915295,964,912,997352,0.7,30-0
0.0003728460401096,0.0120375133968922,1268,1128,997884,0.7,30-0
0.0005182152679864,0.0084510698498615,1362,1147,999410,0.7,30-0
0.0003252877310526,0.0056416347974302,1426,1211,999412,0.7,30-0
0.0004499177523616,0.0070562607839649,1286,1103,999413,0.7,30-0
0.0002162693029555,0.0117885433005536,878,817,1002367,0.7,32-0
0.0004535853594147,0.0041996799169037,2126,1547,1042156,0.7,32-0
0.0001702298458585,0.0067874705539855,1227,1088,1077285,0.7,32-0
0.0006626994026745,0.0090037852271773,1128,1001,1121100,0.7,32-0
0.0002099393593365,0.0060103762236048,1251,1091,1121101,0.7,32-0
0.0001014606664444,0.002421149433075,1235,1092,1121114,0.7,32-0
0.0019280256391293,0.0074925864362019,1249,1132,1121115,0.7,32-0
0.0002780661047829,0.006488114979119,1221,1094,1121130,0.7,32-0
0.0001925655335243,0.006101935242155,1042,964,1122975,0.7,32-0
0.000185770690638,0.0055230109971963,945,902,1122981,0.7,32-0
0.0002236886037189,0.0022013909351734,1123,979,1123263,0.7,32-0
0.0001046042854113,0.0024012277761153,1081,1001,1123313,0.7,32-0
0.0001223223618411,0.0059889400192198,1137,1029,1150460,0.7,32-0
0.2502874162409949,0.829476609792028,1032,926,1160721,0.7,32-0
0.0003734365896122,0.0029638415493183,1915,1442,1203606,0.7,32-0
0.0001732084191411,0.0079181990133207,1308,1146,1203610,0.7,32-0
0.0222617078570524,0.2318676418220762,1101,996,1203611,0.7,32-0
0.0001249835810449,0.001751236124456,1012,919,1235811,0.7,32-0
0.0011627155037791,0.0052436793001688,1129,1030,1256908,0.7,32-0
0.0003880429063708,0.0048154042499809,2648,1499,1322347,0.7,32-0
0.0003622375504108,0.0101482318297026,942,904,1384484,0.7,32-0
0.0006940962777094,0.0034403816464851,1147,1069,1408437,0.7,32-0
0.0004676188529522,0.0055018773229602,2648,1499,205913,0.7,32-0
0.0003928039752679,0.0048724705449158,2648,1499,206672,0.7,32-0
0.0013377473725636,0.0078260315826304,1404,1140,213810,0.7,32-0
0.0002150712980534,0.0069123957493832,2524,1549,226186,0.7,32-0
0.0004406547887297,0.0059683614983068,2500,1533,295405,0.7,32-0
0.1067391119733409,0.0720877427489305,2274,1386,349741,0.7,32-0
0.0003556142614844,0.0049504471644259,1103,961,354242,0.7,32-0
0.0018255967914387,0.0085985503599652,1225,1088,411459,0.7,32-0
0.0002499374401588,0.0027447212823093,2519,1477,411460,0.7,32-0
0.0021755067422521,0.0102275243535443,2072,1483,411461,0.7,32-0
0.0039801000090078,0.0218873134922505,1536,1227,411462,0.7,32-0
0.0102593639036284,0.0545516820103115,1389,1167,411463,0.7,32-0
0.0012787680709009,0.0077905528838007,1638,1310,411467,0.7,32-0
0.0001873209312326,0.0035545766497991,2049,1394,411468,0.7,32-0
0.0018575864620795,0.0095979379816732,1894,1451,411469,0.7,32-0
0.001167446087667,0.0079117734209735,2225,1454,411470,0.7,32-0
0.0046469894238332,0.0255546629655436,1731,1301,411471,0.7,32-0
0.001568543779881,0.0074503134022744,1142,1037,411473,0.7,32-0
0.0005362674968003,0.0049759739529041,1688,1287,411474,0.7,32-0
0.0013259408677377,0.0069506204208274,1207,1105,411475,0.7,32-0
0.0002700628954197,0.0026906737101319,2673,1550,411476,0.7,32-0
0.0019190678676795,0.0111375134203053,2474,1514,411477,0.7,32-0
0.0223359529226374,0.1260214864703412,2418,1500,411479,0.7,32-0
0.0188319503021158,0.0897238147159451,1972,1467,411483,0.7,32-0
0.0014290969709643,0.0096660310307388,2126,1547,411484,0.7,32-0
0.0171922656283578,0.0819116252458739,1972,1467,411485,0.7,32-0
0.0029092758000702,0.0172864939271831,2126,1547,411486,0.7,32-0
0.0011579989909435,0.0067594343843951,1894,1451,411487,0.7,32-0
0.0009824614042972,0.0076364019919588,2126,1547,411489,0.7,32-0
0.0001502934873789,0.0042635178545141,1617,1328,411490,0.7,32-0
0.000126223086721,0.0027862032308313,2381,1461,411901,0.7,32-0
0.0001961645783629,0.0017064242715618,1932,1450,411902,0.7,32-0
0.0004720021698422,1.8027669765265875e-11,1931,1313,428125,0.7,32-0
