abundance,growth_rate,taxon,sample_id,degree_centrality
0.0003636317426155,0.0078871194138558,1077285,31-0,21.919811320754715
0.0021380311895324,0.0295872729378545,1121100,31-0,22.50943396226415
0.0006084785850374,0.0096424417567136,1121101,31-0,22.235849056603772
0.000210358063218,0.0039860211153226,1121114,31-0,20.221698113207545
0.0013983760869974,0.0193114853914611,1121115,31-0,25.660377358490564
0.0042002878908431,0.0580057103132711,1121130,31-0,33.04245283018868
0.000194073589317,0.0038366624875189,1121334,31-0,21.443396226415093
0.0002666681080694,0.0042019248055435,1121344,31-0,20.117924528301884
0.0006804934291461,0.0104411055841737,1122975,31-0,28.42452830188679
0.0001417759244848,0.0080175627214572,1122978,31-0,18.5188679245283
0.000712283466427,0.0106403988308257,1122981,31-0,22.87735849056604
0.0001239227544387,0.0017113654086478,1122982,31-0,18.89622641509434
0.0001840564397189,0.0048695298096239,1122985,31-0,17.59433962264151
0.000314889374775,0.0052135944411319,1123075,31-0,20.11320754716981
0.0012334601463942,0.017034006667663,1123263,31-0,27.367924528301884
0.0001635772152934,0.0032569214170991,1123313,31-0,13.433962264150942
0.0009002287787182,0.012432103336583,1160721,31-0,30.745283018867923
0.000288947068804,0.007172958694753,1197728,31-0,18.31132075471698
0.002753976416979,0.0380410680223209,1203465,31-0,24.31132075471698
0.0007655713144817,0.0107656805341792,1203606,31-0,23.32075471698113
0.0003316668794393,0.0080311051495213,1203610,31-0,21.452830188679243
0.0200799210028303,0.2773024399854775,1203611,31-0,26.20754716981132
0.004366818764509,0.0603054911546496,1235789,31-0,27.858490566037734
0.0004210688077153,0.0058149336236652,1235811,31-0,21.066037735849054
0.000102358003751,0.00395615763828,1235815,31-0,14.141509433962264
0.0019424395870941,0.0268249679402588,1256908,31-0,22.589622641509433
0.0001999044123942,0.0069610952013945,1384484,31-0,14.174528301886792
0.0009664611180071,0.0133533755605866,1408437,31-0,23.528301886792452
0.0002762126391391,0.0053468348224482,1408472,31-0,18.778301886792452
0.0001298663885569,0.004094210986195,1410665,31-0,24.193396226415093
0.0004972752231421,0.0078242975351702,213810,31-0,21.787735849056602
0.0040370636362046,0.0557515936732444,226186,31-0,26.056603773584904
0.0002333319208962,0.0054507763394077,264731,31-0,18.452830188679243
0.00058194281819,0.0080365935410028,272559,31-0,25.36320754716981
0.000850419499244,0.0117442395386328,295405,31-0,25.150943396226413
0.0001137243876699,0.0086619886516859,300269,31-0,28.806603773584904
0.0001592843009898,0.0047935715356236,339860,31-0,19.462264150943394
0.0006528705206487,0.0092190866926125,347253,31-0,25.443396226415093
0.0465937821328185,0.6434571864484117,349741,31-0,32.41509433962264
0.0001133920317449,0.0015659367939838,354242,31-0,22.61320754716981
0.0005652161633324,0.0078055994944652,364106,31-0,35.87264150943396
0.0002048219910991,0.0028285787533383,409438,31-0,34.43396226415094
0.0009971997281836,0.0138590666938768,411459,31-0,23.245283018867923
0.0002607616114577,0.0036011013749568,411460,31-0,22.05188679245283
0.0011310154415343,0.0157032529198647,411461,31-0,26.43867924528302
0.0017938815235152,0.0247799180072454,411462,31-0,18.66509433962264
0.0012312659133462,0.0170037044543323,411463,31-0,23.589622641509433
0.002567207183693,0.0354529689591202,411467,31-0,19.278301886792452
0.000256481866236,0.0050476145119577,411468,31-0,17.669811320754718
0.0005401388764492,0.00745928374759,411469,31-0,23.45754716981132
0.0005601068630266,0.0085641169359157,411470,31-0,23.108490566037734
0.0041493098626439,0.0573017069638799,411471,31-0,24.891509433962263
0.0011401956539954,0.0157478350875773,411473,31-0,24.891509433962263
0.0009054176035878,0.0130677289288925,411474,31-0,19.19811320754717
0.0017944767470967,0.0247816104679336,411475,31-0,26.80188679245283
0.0097567986891782,0.1347407732578777,411476,31-0,41.48584905660377
0.0160934140675202,0.2222490311516067,411477,31-0,33.13207547169811
0.008739932533353,0.1206979159130633,411479,31-0,34.15094339622642
0.0136945302392212,0.1891205970944907,411483,31-0,37.37735849056604
0.0006309732738221,0.0087137010344745,411484,31-0,27.150943396226413
0.0108475912078576,0.1498045490012377,411485,31-0,33.660377358490564
0.0021580399610192,0.0298023954733907,411486,31-0,29.58490566037736
0.0006861447993931,0.0094756163158574,411487,31-0,27.36320754716981
0.0034894404348494,0.0481889518713201,411489,31-0,29.443396226415093
0.0001934621275525,0.0048343973464767,411490,31-0,20.702830188679243
0.0128327614768978,0.1772196249521161,411901,31-0,26.61320754716981
0.0002931797900846,0.0043348074406694,411902,31-0,26.056603773584904
0.0005127089445335,0.0070804781878687,411903,31-0,23.58490566037736
0.0637353574781096,0.8801812586260331,420247,31-0,27.919811320754715
0.0006104686988761,0.0093310905459977,428125,31-0,19.66509433962264
0.0006300159517993,0.0088246070029166,428127,31-0,19.32547169811321
0.0207877150414491,0.2870770309164454,428128,31-0,24.330188679245282
0.0270413354562481,0.3734391336211861,435590,31-0,36.00471698113208
0.0012437971901379,0.0183395966239872,435591,31-0,19.900943396226413
0.0352105166425543,0.486255009505618,445970,31-0,28.410377358490564
0.0012083150308423,0.0166867542120401,445972,31-0,21.78301886792453
0.0003242680033621,0.0048424400396248,445973,31-0,21.84433962264151
0.0018396540371355,0.0254055059871543,449673,31-0,20.632075471698112
0.0003781150699274,0.0052217452195223,450749,31-0,21.92924528301887
0.0002328533390562,0.0037647628646109,451640,31-0,14.764150943396226
0.0042737487257415,0.0590201997980071,457387,31-0,35.943396226415096
0.0027141933172224,0.0374828381724427,457388,31-0,34.61320754716981
0.0072848210960019,0.1006029189279042,457390,31-0,37.9622641509434
0.0501440774257861,0.6924865400891527,457391,31-0,46.08962264150943
0.0002566154066043,0.0035438425479405,457392,31-0,28.900943396226413
0.0369368635053089,0.5100957505579913,457393,31-0,45.58018867924528
0.0192854214774504,0.2663304517441197,457394,31-0,42.4811320754717
0.0367379909872119,0.5073493336520459,457395,31-0,45.58018867924528
0.000111452908596,0.0015391576258765,457400,31-0,35.60377358490566
0.0001100921933381,0.0015203662341913,457401,31-0,35.60377358490566
0.0011699027814215,0.0161562834742674,457412,31-0,23.358490566037734
0.0004104492072516,0.0056682776124301,457416,31-0,21.92924528301887
0.0001608642582148,0.0035532818895702,457421,31-0,21.537735849056602
0.0028589089653583,0.0394813521293789,457424,31-0,32.2877358490566
0.0033377171164725,0.0460936624324421,469585,31-0,34.80188679245283
0.0015019665340371,0.0207420629110245,469588,31-0,31.160377358490564
0.0019659551997188,0.0271497170594926,469589,31-0,31.65566037735849
0.0059494894675023,0.0821620735328473,469590,31-0,37.66981132075472
0.0055529226271747,0.0766855105314223,469591,31-0,36.617924528301884
0.0021915828347853,0.0302656204397787,469592,31-0,32.74528301886792
0.0204666067814897,0.2826425461406677,469593,31-0,42.85849056603774
0.0005804223144242,0.0080155954800775,469596,31-0,19.391509433962263
0.0023983671083031,0.0331212981877774,470145,31-0,18.9811320754717
0.0025024064979727,0.0345580755847208,470146,31-0,21.254716981132074
0.0243844792757932,0.3367481176732562,471870,31-0,24.74056603773585
0.0033560281584343,0.0463465367667291,471875,31-0,22.849056603773583
0.0003925347367433,0.0060460195180254,476272,31-0,20.88679245283019
0.0003947151203617,0.0055195730019179,478749,31-0,18.221698113207548
0.0004517967338019,0.0067978845782511,479436,31-0,19.99056603773585
0.0022058213832389,0.0304622538950203,483215,31-0,20.67924528301887
0.0035915417819509,0.0495989650208462,483216,31-0,23.617924528301884
0.0377505891145752,0.5213332497937057,483217,31-0,30.71698113207547
0.002425834504966,0.0335006212009298,483218,31-0,22.99056603773585
0.0011300067261344,0.0156536980563027,484018,31-0,19.55188679245283
0.0010317604589287,0.0142485467311011,484020,31-0,31.90566037735849
0.0015014194814305,0.0207345081542254,500632,31-0,19.96698113207547
0.0001045944158991,0.0014444422753278,511145,31-0,33.90094339622642
0.0014666434742975,0.0202542536962785,511680,31-0,18.900943396226413
0.0127563901037935,0.1761649411165857,515619,31-0,23.75
0.0051816229903367,0.0715578860134452,515620,31-0,33.08018867924528
0.0005353571524229,0.0081975165331806,518636,31-0,27.127358490566035
0.0002435173389446,0.0046265317389619,518637,31-0,14.806603773584905
0.000305149828408,0.0042140998456096,525259,31-0,25.047169811320753
0.0001171781401157,0.0031217123897132,525362,31-0,18.77358490566038
0.006980427789309,0.0963992666003986,536231,31-0,25.358490566037734
0.0010201154400172,0.0142293295601344,537006,31-0,22.867924528301884
0.0004955853923484,0.0068893958804384,537007,31-0,22.57547169811321
0.0010445574691397,0.0144798294947008,537011,31-0,16.57075471698113
0.0102386235121294,0.1413947436110759,537012,31-0,32.386792452830186
0.0005667160985714,0.0085009687744862,537013,31-0,14.481132075471697
0.0007862300395114,0.0109700732766934,545696,31-0,23.900943396226413
0.0005611655067589,0.0104958676742412,546273,31-0,20.900943396226413
0.0018469268153873,0.0255059425951595,547042,31-0,22.83490566037736
0.0001331228061824,0.0028625958565762,547043,31-0,14.004716981132075
0.0001128305354554,0.0015581825656877,548480,31-0,30.485849056603772
0.0006998408979563,0.0096647585714302,552396,31-0,23.132075471698112
0.0039877891472746,0.0550711160923445,552398,31-0,15.066037735849056
0.0002022522369565,0.0060922707153783,553174,31-0,20.066037735849054
0.0015258481418274,0.0210718664052855,556258,31-0,31.160377358490564
0.0067668101084675,0.0934492199289349,556259,31-0,37.9622641509434
0.000108633575394,0.0015002228126081,556268,31-0,16.90566037735849
0.0005467294037908,0.0075502985136432,561,31-0,34.88207547169811
0.0004136281030244,0.0062675427457219,563192,31-0,20.07075471698113
0.0041402714916226,0.0571768876311734,563193,31-0,24.25
0.0003192494463733,0.0044088146786067,566550,31-0,25.797169811320753
0.0001404128025125,0.0052808735162737,568816,31-0,16.68867924528302
0.0303621127936896,0.4192988587598761,585394,31-0,26.702830188679243
0.0266990411843378,0.3687120713471749,585543,31-0,45.4622641509434
0.0030411644619538,0.041998289016103,585544,31-0,34.70754716981132
0.0098119705686911,0.135502693430617,592028,31-0,31.92452830188679
0.0001229551468107,0.0016980028084744,596327,31-0,20.92924528301887
0.0040380892822978,0.0557657577780028,622312,31-0,24.452830188679243
0.0001383541146266,0.0049798922935565,626522,31-0,15.693396226415095
0.0014793211889253,0.0204293321276885,626939,31-0,23.419811320754715
0.0002497633954717,0.0034492167072997,645463,31-0,24.816037735849054
0.000609731388696,0.0091908988628826,649757,31-0,18.962264150943394
0.0026216653746842,0.0362050331339866,657309,31-0,23.78301886792453
0.0035607595389915,0.0491738641910817,657313,31-0,29.839622641509433
0.0015556369878161,0.0214832484893564,657314,31-0,21.84433962264151
0.0121847559180844,0.1682707091398458,657317,31-0,23.32075471698113
0.0142771021912201,0.1971658789329721,657319,31-0,24.014150943396224
0.0069794328606815,0.0963855266995897,657321,31-0,25.59433962264151
0.0094420618823008,0.1303942778467178,657322,31-0,31.38679245283019
0.0009728163524491,0.0134345323459868,657323,31-0,23.358490566037734
0.000581820084495,0.0080348985964843,658089,31-0,22.235849056603772
0.0003422670775459,0.0047266867103433,658659,31-0,22.150943396226413
0.0005907560689026,0.0081583039763982,665951,31-0,22.235849056603772
0.0011281618624267,0.0155798440208425,665953,31-0,21.50943396226415
0.0134930448767872,0.1863380969796699,679935,31-0,29.245283018867923
0.0066791379479449,0.0922384729331984,702443,31-0,41.48584905660377
0.001374141430117,0.0189768063046735,702444,31-0,34.240566037735846
0.0013888228070471,0.0191795551923741,702447,31-0,21.028301886792452
0.0097095082044296,0.134087694657001,709991,31-0,25.72641509433962
0.0495578758754907,0.6843911337501902,717959,31-0,30.316037735849054
0.0011376355406029,0.0157195437044017,717960,31-0,26.94811320754717
0.0016253448097903,0.0224459091037199,717962,31-0,27.22641509433962
0.0179084439081391,0.2473144785378839,718252,31-0,37.72641509433962
0.0013047762124978,0.018414177458248,742725,31-0,19.50943396226415
0.0094200373907794,0.1300901210148802,742726,31-0,22.745283018867923
0.0020319056693444,0.0282070360526356,742727,31-0,24.60377358490566
0.0002331721477997,0.0050296402094445,742733,31-0,23.5
0.0005389756202026,0.0074432192522364,742740,31-0,29.07075471698113
0.0003444796311793,0.0047572419361199,742741,31-0,27.91509433962264
0.0006764525433917,0.0106138186569214,742817,31-0,22.169811320754715
0.0247985916908316,0.3424669839520627,748224,31-0,29.05188679245283
0.0004794836308708,0.0085005341731266,762968,31-0,19.669811320754715
0.0008885365713172,0.0131964180294588,762982,31-0,20.0
0.0069921806840769,0.0965615733381668,762984,31-0,32.033018867924525
0.0006120238298779,0.0099622634970533,763034,31-0,22.80188679245283
0.0002619450079258,0.0036174440053896,767031,31-0,19.47641509433962
0.0047815257380628,0.0660325682460141,818,31-0,36.5377358490566
0.000364691077275,0.0050363607293705,862962,31-0,25.2688679245283
0.0002402505734126,0.006326535413411,862965,31-0,25.53301886792453
0.0005926690943768,0.008184722737282,866771,31-0,22.04245283018868
0.0003850952092744,0.0062599262432914,866776,31-0,21.952830188679243
0.0005048897197176,0.0086562958589173,868129,31-0,20.14622641509434
0.0003498826758399,0.0077143813734636,873513,31-0,17.900943396226413
0.0002347760748679,0.0063616006513269,873533,31-0,20.330188679245282
0.000105710592096,0.0057330291356727,883156,31-0,22.28301886792453
0.0001827619588243,0.0035058228914045,888048,31-0,21.816037735849054
0.000176516994344,0.0036023647490968,888832,31-0,19.17924528301887
0.0001067417401315,0.0028838390464753,903814,31-0,23.919811320754715
0.0001770568429268,0.0038904479704266,904,31-0,16.82075471698113
0.0001257610290986,0.0028151122116401,904306,31-0,22.75943396226415
0.0001045440546466,0.0050014726946781,997352,31-0,15.221698113207546
0.0001155060807981,0.0036195205149525,997353,31-0,16.32075471698113
0.0032909326314041,0.0454475716529393,997884,31-0,27.702830188679243
0.0009463426162993,0.0136131521055436,999410,31-0,26.580188679245282
0.0002051344803528,0.0028328942102272,999412,31-0,25.797169811320753
0.0003141521026951,0.0052816112198262,999413,31-0,24.858490566037734
0.0002162693029555,0.0117885433005536,1002367,32-0,18.057471264367816
0.0004535853594147,0.0041996799169037,1042156,32-0,36.189655172413794
0.0001702298458585,0.0067874705539855,1077285,32-0,19.28735632183908
0.0006626994026745,0.0090037852271773,1121100,32-0,18.64367816091954
0.0002099393593365,0.0060103762236048,1121101,32-0,23.068965517241377
0.0001014606664444,0.002421149433075,1121114,32-0,22.022988505747126
0.0019280256391293,0.0074925864362019,1121115,32-0,26.97126436781609
0.0002780661047829,0.006488114979119,1121130,32-0,20.551724137931036
0.0001925655335243,0.006101935242155,1122975,32-0,21.896551724137932
0.000185770690638,0.0055230109971963,1122981,32-0,14.132183908045977
0.0002236886037189,0.0022013909351734,1123263,32-0,20.580459770114942
0.0001046042854113,0.0024012277761153,1123313,32-0,11.022988505747126
0.0001223223618411,0.0059889400192198,1150460,32-0,18.78735632183908
0.2502874162409949,0.829476609792028,1160721,32-0,38.339080459770116
0.0003734365896122,0.0029638415493183,1203606,32-0,32.09770114942528
0.0001732084191411,0.0079181990133207,1203610,32-0,19.339080459770116
0.0222617078570524,0.2318676418220762,1203611,32-0,24.511494252873565
0.0001249835810449,0.001751236124456,1235811,32-0,17.856321839080458
0.0011627155037791,0.0052436793001688,1256908,32-0,17.396551724137932
0.0003880429063708,0.0048154042499809,1322347,32-0,48.712643678160916
0.0003622375504108,0.0101482318297026,1384484,32-0,16.649425287356323
0.0006940962777094,0.0034403816464851,1408437,32-0,19.373563218390803
0.0004676188529522,0.0055018773229602,205913,32-0,49.00574712643678
0.0003928039752679,0.0048724705449158,206672,32-0,48.6551724137931
0.0013377473725636,0.0078260315826304,213810,32-0,37.07471264367816
0.0002150712980534,0.0069123957493832,226186,32-0,32.57471264367816
0.0004406547887297,0.0059683614983068,295405,32-0,32.0632183908046
0.1067391119733409,0.0720877427489305,349741,32-0,59.05172413793103
0.0003556142614844,0.0049504471644259,354242,32-0,22.96551724137931
0.0018255967914387,0.0085985503599652,411459,32-0,23.75287356321839
0.0002499374401588,0.0027447212823093,411460,32-0,39.52873563218391
0.0021755067422521,0.0102275243535443,411461,32-0,36.47701149425287
0.0039801000090078,0.0218873134922505,411462,32-0,36.68390804597701
0.0102593639036284,0.0545516820103115,411463,32-0,48.99425287356322
0.0012787680709009,0.0077905528838007,411467,32-0,28.637931034482758
0.0001873209312326,0.0035545766497991,411468,32-0,33.45977011494253
0.0018575864620795,0.0095979379816732,411469,32-0,42.7816091954023
0.001167446087667,0.0079117734209735,411470,32-0,38.275862068965516
0.0046469894238332,0.0255546629655436,411471,32-0,36.672413793103445
0.001568543779881,0.0074503134022744,411473,32-0,26.741379310344826
0.0005362674968003,0.0049759739529041,411474,32-0,29.224137931034484
0.0013259408677377,0.0069506204208274,411475,32-0,22.419540229885058
0.0002700628954197,0.0026906737101319,411476,32-0,47.40229885057471
0.0019190678676795,0.0111375134203053,411477,32-0,33.4367816091954
0.0223359529226374,0.1260214864703412,411479,32-0,48.35632183908046
0.0188319503021158,0.0897238147159451,411483,32-0,54.775862068965516
0.0014290969709643,0.0096660310307388,411484,32-0,35.2816091954023
0.0171922656283578,0.0819116252458739,411485,32-0,55.01149425287356
0.0029092758000702,0.0172864939271831,411486,32-0,39.01724137931034
0.0011579989909435,0.0067594343843951,411487,32-0,39.9367816091954
0.0009824614042972,0.0076364019919588,411489,32-0,35.775862068965516
0.0001502934873789,0.0042635178545141,411490,32-0,33.02298850574713
0.000126223086721,0.0027862032308313,411901,32-0,28.18390804597701
0.0001961645783629,0.0017064242715618,411902,32-0,33.89655172413793
0.0004720021698422,1.8027669765265875e-11,428125,32-0,24.132183908045977
0.0003598637657781,0.0040981974410882,428126,32-0,35.798850574712645
0.0014478410524248,0.0082680106228896,428127,32-0,36.52298850574713
0.000222649899304,0.001894086425907,428128,32-0,26.20689655172414
0.0337524386927259,0.3515414450596534,435590,32-0,59.58620689655172
0.0007671500377561,0.0117470347977627,435591,32-0,28.833333333333332
0.0003295644760582,0.016102328187474,445970,32-0,16.339080459770116
0.0010326412480584,0.00652631467171,445972,32-0,22.235632183908045
0.0002508078053987,0.0021269285743079,445973,32-0,32.85632183908046
0.0006181978491779,0.0058157452147253,449673,32-0,26.241379310344826
0.0001600075939905,0.0016374819047776,451640,32-0,24.93103448275862
0.0013158043372962,0.0078550811645599,457387,32-0,49.00574712643678
0.0006770911228777,0.0046989530543705,457388,32-0,45.4367816091954
0.0003451603598855,0.0027534891613332,457390,32-0,45.60344827586207
0.0022956245438162,0.0131634496515007,457391,32-0,52.54597701149425
0.0001256020486891,0.0011647038098561,457392,32-0,44.229885057471265
0.0616934451723356,0.341332525471414,457393,32-0,79.9367816091954
0.0202200914290686,0.1118720936058381,457394,32-0,67.97126436781609
0.0025309481499604,0.0141406751924771,457395,32-0,53.62068965517241
0.0019227791152779,0.0109257039692815,457412,32-0,38.93103448275862
0.0003033572792245,0.0042287283256379,457421,32-0,30.29310344827586
0.0010371104689196,0.0107927129653373,457424,32-0,35.7183908045977
0.0003184512983612,0.0024223774729188,469585,32-0,45.3448275862069
0.0006898494444138,0.0044357829107429,469588,32-0,45.35057471264368
0.0015378833540864,0.0090385960822308,469590,32-0,49.17816091954023
0.0016737626566413,0.0097563496905288,469591,32-0,49.94252873563218
0.0004685915407334,0.003507840766571,469592,32-0,45.35632183908046
0.0210736402630698,0.1165945398607705,469593,32-0,68.30459770114942
0.000507941637693,0.0039348176639345,469596,32-0,27.339080459770116
0.0005417431025976,0.0055151350700574,470145,32-0,23.816091954022987
0.0038115695811459,0.0202670978347429,470146,32-0,36.804597701149426
0.0005459921591954,0.0041969605526697,471870,32-0,31.29885057471264
0.001878513907608,0.0106887721109424,471875,32-0,26.028735632183906
0.0003977563812246,0.0046777390740938,476272,32-0,32.00574712643678
0.0003227890560801,0.0021811708134062,478749,32-0,25.04022988505747
0.0009760658895699,0.0067945567340902,483215,32-0,27.367816091954023
0.0014236198529723,0.0086690685496726,483216,32-0,33.49425287356322
0.0028318565835375,0.0160545333692887,483217,32-0,31.45977011494253
0.0027766588724655,0.0156661629967963,483218,32-0,20.275862068965516
0.0004981483273538,0.0045855023417933,484018,32-0,25.103448275862068
0.0003648600496946,0.0041854247375141,484020,32-0,48.52298850574713
0.0020979113477379,0.0071294373506601,500632,32-0,27.804597701149426
0.0019899035275667,0.006762388979437,511680,32-0,33.48275862068965
0.0178831198362824,0.0895811665929072,515619,32-0,45.5632183908046
0.006506248727953,0.0294039552124029,515620,32-0,36.747126436781606
0.0001631977704864,0.0037308288363978,518636,32-0,36.93103448275862
0.0003975293444354,0.0041167664735205,518637,32-0,31.362068965517242
0.0007236445078206,0.0064171915609647,525259,32-0,37.61494252873563
0.0063980465784266,0.0351840533787269,536231,32-0,36.10919540229885
0.0001084046377856,0.0019500517890001,537006,32-0,27.229885057471265
0.0004074791719189,0.0031256832413815,537007,32-0,37.47701149425287
0.0001287079367729,0.0024652813448757,537011,32-0,23.2183908045977
0.0001266432086943,0.0040862550273849,537013,32-0,21.45402298850575
0.0003995260150402,0.0049243677264718,537937,32-0,48.764367816091955
0.0005885600909136,0.0043173435409964,545696,32-0,31.28735632183908
0.0002821547006648,0.0030415156900857,545697,32-0,39.63793103448276
0.0023076165081348,0.0130568199855333,547042,32-0,30.92528735632184
0.0012057620068711,0.0064236991750799,547043,32-0,31.649425287356323
0.0004536686527222,0.0054260434620811,548480,32-0,49.05747126436781
0.0007005953871233,0.0055892170433033,552396,32-0,35.0
0.0017053835752731,0.0097686212860808,552398,32-0,23.45402298850575
0.0007059766609318,0.0047577907671817,556258,32-0,45.55172413793103
0.0001983586320957,0.0032962418215082,563193,32-0,19.74712643678161
0.0004173198109955,0.0049229864214714,565040,32-0,48.78735632183908
0.0004225668996719,0.0051587059224161,565042,32-0,48.94827586206897
0.0004531338508441,0.0030683417196738,566550,32-0,27.660919540229884
0.0001421169252545,0.0059991005949658,568816,32-0,15.436781609195402
0.004903235099306,0.0221592559123331,585394,32-0,26.114942528735632
0.059573877318531,0.3296055511293925,585543,32-0,77.89655172413794
0.0001100805758721,0.001031116440705,585544,32-0,44.258620689655174
0.0320465627839515,0.3337716163707813,592028,32-0,31.563218390804597
0.0130200394321131,0.0715996291648518,622312,32-0,34.5919540229885
0.0003538163713814,0.0028365468471185,626939,32-0,19.482758620689655
0.0003706524115297,0.0027354105541498,641112,32-0,26.367816091954023
0.0004126586845652,0.0044174033958925,645463,32-0,37.54597701149425
0.0011614272595039,0.0059517100513237,649757,32-0,30.022988505747126
0.0008671575360461,0.0061894004517397,657309,32-0,27.448275862068964
0.0037281423833747,0.0205017619305051,657313,32-0,46.90229885057471
0.0021180692901633,0.0127890713129754,657314,32-0,38.18390804597701
0.0197612265627592,0.0989889458152655,657317,32-0,43.770114942528735
0.002268008191805,0.0127306748161856,657319,32-0,30.25862068965517
0.0007307630947152,0.0065073899838754,657321,32-0,29.95977011494253
0.0154259224827713,0.0734959783017619,657322,32-0,54.54597701149425
0.0033164706812575,0.0182378918440398,657323,32-0,40.99425287356322
0.0011513375924856,0.0074294676946147,658089,32-0,41.235632183908045
0.0006858961546431,0.0062133606823514,658659,32-0,35.0
0.0001156231620898,0.001526047471761,665943,32-0,22.482758620689655
0.0007455093164771,0.0056712055032623,665951,32-0,40.12068965517241
0.0003575895890582,0.0031973393497661,665953,32-0,29.741379310344826
0.0579844461773953,0.6039391444556168,679935,32-0,33.18390804597701
0.000254304369624,0.0027062263787736,697329,32-0,16.32183908045977
0.0007755387189122,0.0056696275152301,702443,32-0,50.672413793103445
0.0002884766185938,0.0028532057147434,702444,32-0,48.52873563218391
0.0003021352043219,0.0026991008963508,702447,32-0,27.18390804597701
0.0004811628240653,0.009516035933448,709991,32-0,19.20689655172414
0.0027305083382253,0.0294161872417549,717959,32-0,29.816091954022987
0.0022339470643867,0.0107072461927874,717960,32-0,26.482758620689655
0.0017738716467105,0.0087491490529096,717962,32-0,36.793103448275865
0.0219076041356561,0.1043776020429445,718252,32-0,55.57471264367816
0.0001436907650651,0.0098487845681788,742726,32-0,25.42528735632184
0.0007264879397741,0.011076791426552,742727,32-0,18.43103448275862
0.0002069012613084,0.0039008839221903,742733,32-0,32.632183908045974
0.000801412346583,0.0057214648709818,742740,32-0,43.235632183908045
0.0002172554247425,0.0021437432247144,742741,32-0,38.98850574712644
0.0002350258490085,0.0025774069857039,742821,32-0,17.7183908045977
0.0302251204894465,0.1662135840112207,748224,32-0,46.804597701149426
0.0002300017816207,0.0029562700538635,759350,32-0,48.666666666666664
0.0001723658695454,0.0065021048255458,762982,32-0,32.35057471264368
0.0002023461795231,0.006676380176152,762984,32-0,28.137931034482758
0.0006455874777308,0.0087852945079888,763034,32-0,29.99425287356322
0.0013882852885365,0.0082402507732285,818,32-0,49.07471264367816
0.0003339124790356,0.0046006425502352,862962,32-0,31.95977011494253
0.0001230166515677,0.0056715171004389,868129,32-0,17.632183908045977
0.0001154158636869,0.0022377173070738,888048,32-0,21.086206896551722
0.000376100490084,0.004511694041799,890402,32-0,48.58045977011494
0.0001420000667249,0.0023751070203961,904,32-0,12.764367816091953
0.0004065682959177,0.0088419633976208,997884,32-0,22.43103448275862
0.0003887186209508,0.0043699172778029,999410,32-0,21.419540229885058
0.0001436968690603,0.0014579991476995,999412,32-0,27.356321839080458
0.0002007034832558,0.0033099161280029,999413,32-0,23.99425287356322
0.0015980027419299,0.0453072178554431,1002367,30-0,30.02008032128514
0.0002779624718862,0.0062690648939135,1042156,30-0,26.751004016064254
0.0002549992268502,0.0044475303158288,1054460,30-0,21.309236947791163
0.000266317474073,0.009594658852223,1077285,30-0,21.44176706827309
0.0044905378730344,0.1273150885999651,1121100,30-0,26.12048192771084
0.0002051573894313,0.0079881833097907,1121101,30-0,23.25301204819277
0.0002287168495693,0.0047003750366023,1121114,30-0,20.57429718875502
0.0058721066932693,0.0866997467257156,1121115,30-0,31.417670682730922
0.0027958325223843,0.0792683198160705,1121130,30-0,35.562248995983936
0.0013571693608783,0.0200372391051825,1121333,30-0,28.9718875502008
0.0003005984608407,0.005284766626839,1121334,30-0,21.951807228915662
0.0003155355798507,0.0051438569022718,1121344,30-0,20.433734939759034
0.0001722531975156,0.0033309602248639,1122950,30-0,25.879518072289155
0.000598260163672,0.017811470354976,1122975,30-0,31.325301204819276
0.000142856600349,0.0104059112640538,1122978,30-0,18.755020080321284
0.0006103638768527,0.0177874079918926,1122981,30-0,24.5863453815261
0.0001443050562101,0.0049836004944095,1122982,30-0,19.923694779116463
0.000211627645528,0.0073306458358098,1122985,30-0,18.598393574297187
0.0001034471051252,0.0033700317502949,1122992,30-0,18.196787148594375
0.0004953954369513,0.0077568763291319,1123075,30-0,20.33734939759036
0.0002580714191562,0.0048942036822344,1123263,30-0,21.06024096385542
0.0002859198437382,0.0052588169411238,1123313,30-0,14.012048192771083
0.0007580735162935,0.0226405171821832,1150460,30-0,28.63453815261044
0.0556278895522619,0.821303104845362,1160721,30-0,33.80722891566265
0.0003944654238959,0.012651570204386,1197728,30-0,21.839357429718874
0.000859259969723,0.0249426125230825,1203465,30-0,23.14457831325301
0.0001130067446872,0.0042406942360326,1203540,30-0,21.99598393574297
0.0007721511663582,0.0115905862087266,1203606,30-0,25.88755020080321
0.0002278576198116,0.0100052737468226,1203610,30-0,21.004016064257026
0.0051695909278765,0.1465714335876854,1203611,30-0,24.50200803212851
0.0003566496586581,0.0058634619660651,1211844,30-0,20.61044176706827
0.0002039620445575,0.0100189257892213,1235789,30-0,20.82329317269076
0.0003089173019253,0.0091668048582039,1235811,30-0,20.78313253012048
0.0001036549188979,0.0056337339551776,1235815,30-0,14.481927710843372
0.0039453172224373,0.058250585410914,1256908,30-0,24.16867469879518
0.0002731432595494,0.0082340156492528,1322347,30-0,29.751004016064254
0.0001784209156089,0.0036279318707974,1336236,30-0,26.361445783132528
0.001880002363981,0.0533025269155984,1384484,30-0,19.899598393574294
0.0006471195893663,0.0097589873763671,1408437,30-0,22.72289156626506
